Date,Source,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
2/2/2024,AQS,60379035,1,2,ug/m3 SC,2,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/3/2024,AQS,60379035,1,7,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/4/2024,AQS,60379035,1,2,ug/m3 SC,2,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/5/2024,AQS,60379035,1,1,ug/m3 SC,1,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/6/2024,AQS,60379035,1,1,ug/m3 SC,1,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/7/2024,AQS,60379035,1,2,ug/m3 SC,2,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/8/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/9/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/10/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/11/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/12/2024,AQS,60379035,1,4,ug/m3 SC,4,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/13/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/14/2024,AQS,60379035,1,11,ug/m3 SC,10,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/15/2024,AQS,60379035,1,4,ug/m3 SC,4,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/16/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/17/2024,AQS,60379035,1,7,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/18/2024,AQS,60379035,1,1,ug/m3 SC,1,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/19/2024,AQS,60379035,1,0,ug/m3 SC,0,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/20/2024,AQS,60379035,1,1,ug/m3 SC,1,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/21/2024,AQS,60379035,1,2,ug/m3 SC,2,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/22/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/23/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/24/2024,AQS,60379035,1,3,ug/m3 SC,3,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/25/2024,AQS,60379035,1,6,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/26/2024,AQS,60379035,1,6,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/27/2024,AQS,60379035,1,6,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/28/2024,AQS,60379035,1,10,ug/m3 SC,9,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
2/29/2024,AQS,60379035,1,11,ug/m3 SC,10,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/1/2024,AQS,60379035,1,3,ug/m3 SC,3,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/2/2024,AQS,60379035,1,2,ug/m3 SC,2,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/3/2024,AQS,60379035,1,3,ug/m3 SC,3,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/4/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/5/2024,AQS,60379035,1,9,ug/m3 SC,8,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/6/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/7/2024,AQS,60379035,1,4,ug/m3 SC,4,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/8/2024,AQS,60379035,1,6,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/9/2024,AQS,60379035,1,9,ug/m3 SC,8,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/10/2024,AQS,60379035,1,9,ug/m3 SC,8,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/11/2024,AQS,60379035,1,7,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/12/2024,AQS,60379035,1,12,ug/m3 SC,11,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/13/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/14/2024,AQS,60379035,1,57,ug/m3 SC,52,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/15/2024,AQS,60379035,1,26,ug/m3 SC,24,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/16/2024,AQS,60379035,1,13,ug/m3 SC,12,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/17/2024,AQS,60379035,1,7,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/18/2024,AQS,60379035,1,76,ug/m3 SC,61,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/19/2024,AQS,60379035,1,31,ug/m3 SC,29,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/20/2024,AQS,60379035,1,23,ug/m3 SC,21,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/21/2024,AQS,60379035,1,17,ug/m3 SC,16,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/22/2024,AQS,60379035,1,28,ug/m3 SC,26,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/23/2024,AQS,60379035,1,5,ug/m3 SC,5,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/24/2024,AQS,60379035,1,1,ug/m3 SC,1,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/25/2024,AQS,60379035,1,11,ug/m3 SC,10,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/26/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/27/2024,AQS,60379035,1,15,ug/m3 SC,14,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/28/2024,AQS,60379035,1,7,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/29/2024,AQS,60379035,1,11,ug/m3 SC,10,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/30/2024,AQS,60379035,1,3,ug/m3 SC,3,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
3/31/2024,AQS,60379035,1,3,ug/m3 SC,3,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/1/2024,AQS,60379035,1,4,ug/m3 SC,4,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/2/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/3/2024,AQS,60379035,1,10,ug/m3 SC,9,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/4/2024,AQS,60379035,1,12,ug/m3 SC,11,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/5/2024,AQS,60379035,1,3,ug/m3 SC,3,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/6/2024,AQS,60379035,1,3,ug/m3 SC,3,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/7/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/8/2024,AQS,60379035,1,9,ug/m3 SC,8,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/9/2024,AQS,60379035,1,10,ug/m3 SC,9,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/10/2024,AQS,60379035,1,14,ug/m3 SC,13,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/11/2024,AQS,60379035,1,15,ug/m3 SC,14,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/12/2024,AQS,60379035,1,19,ug/m3 SC,18,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/13/2024,AQS,60379035,1,9,ug/m3 SC,8,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/14/2024,AQS,60379035,1,1,ug/m3 SC,1,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/15/2024,AQS,60379035,1,4,ug/m3 SC,4,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/16/2024,AQS,60379035,1,8,ug/m3 SC,7,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/17/2024,AQS,60379035,1,13,ug/m3 SC,12,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/18/2024,AQS,60379035,1,17,ug/m3 SC,16,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/19/2024,AQS,60379035,1,17,ug/m3 SC,16,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/20/2024,AQS,60379035,1,23,ug/m3 SC,21,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/21/2024,AQS,60379035,1,18,ug/m3 SC,17,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/22/2024,AQS,60379035,1,20,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/23/2024,AQS,60379035,1,15,ug/m3 SC,14,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/24/2024,AQS,60379035,1,16,ug/m3 SC,15,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/25/2024,AQS,60379035,1,18,ug/m3 SC,17,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/26/2024,AQS,60379035,1,73,ug/m3 SC,60,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/27/2024,AQS,60379035,1,12,ug/m3 SC,11,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/28/2024,AQS,60379035,1,13,ug/m3 SC,12,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/29/2024,AQS,60379035,1,40,ug/m3 SC,37,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
4/30/2024,AQS,60379035,1,35,ug/m3 SC,32,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/1/2024,AQS,60379035,1,35,ug/m3 SC,32,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/2/2024,AQS,60379035,1,32,ug/m3 SC,30,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/3/2024,AQS,60379035,1,24,ug/m3 SC,22,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/4/2024,AQS,60379035,1,21,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/5/2024,AQS,60379035,1,7,ug/m3 SC,6,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/6/2024,AQS,60379035,1,10,ug/m3 SC,9,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/7/2024,AQS,60379035,1,22,ug/m3 SC,20,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/8/2024,AQS,60379035,1,26,ug/m3 SC,24,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/9/2024,AQS,60379035,1,21,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/10/2024,AQS,60379035,1,21,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/11/2024,AQS,60379035,1,20,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/12/2024,AQS,60379035,1,16,ug/m3 SC,15,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/13/2024,AQS,60379035,1,21,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/14/2024,AQS,60379035,1,23,ug/m3 SC,21,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/15/2024,AQS,60379035,1,25,ug/m3 SC,23,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/16/2024,AQS,60379035,1,29,ug/m3 SC,27,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/17/2024,AQS,60379035,1,21,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/18/2024,AQS,60379035,1,18,ug/m3 SC,17,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/19/2024,AQS,60379035,1,21,ug/m3 SC,19,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/20/2024,AQS,60379035,1,22,ug/m3 SC,20,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/21/2024,AQS,60379035,1,32,ug/m3 SC,30,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/22/2024,AQS,60379035,1,34,ug/m3 SC,31,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/23/2024,AQS,60379035,1,31,ug/m3 SC,29,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/24/2024,AQS,60379035,1,27,ug/m3 SC,25,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
5/25/2024,AQS,60379035,1,18,ug/m3 SC,17,Lancaster - Fairgrounds,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601
